,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
31,0.437,0.0184,8,-30.783,1,0.0413,0.994,0.93,0.114,0.0478,119.985,audio_features,5a8V9tjazhBAIbUiFqpu8N,spotify:track:5a8V9tjazhBAIbUiFqpu8N,https://api.spotify.com/v1/tracks/5a8V9tjazhBAIbUiFqpu8N,https://api.spotify.com/v1/audio-analysis/5a8V9tjazhBAIbUiFqpu8N,205794,4,calm
32,0.459,0.0408,0,-29.698,1,0.0327,0.991,0.852,0.106,0.316,69.467,audio_features,1hsC8r1VfGSuGCwLWbzmEh,spotify:track:1hsC8r1VfGSuGCwLWbzmEh,https://api.spotify.com/v1/tracks/1hsC8r1VfGSuGCwLWbzmEh,https://api.spotify.com/v1/audio-analysis/1hsC8r1VfGSuGCwLWbzmEh,160250,4,calm
33,0.448,0.0708,7,-25.966,1,0.0301,0.993,0.883,0.0961,0.396,139.035,audio_features,5yLEm7dJOXoMBR5OztKbY4,spotify:track:5yLEm7dJOXoMBR5OztKbY4,https://api.spotify.com/v1/tracks/5yLEm7dJOXoMBR5OztKbY4,https://api.spotify.com/v1/audio-analysis/5yLEm7dJOXoMBR5OztKbY4,126794,1,calm
34,0.385,0.00786,0,-25.033,1,0.0546,0.996,0.843,0.0928,0.129,74.284,audio_features,3orRX2Ms4jy4dU9KqJ9zT1,spotify:track:3orRX2Ms4jy4dU9KqJ9zT1,https://api.spotify.com/v1/tracks/3orRX2Ms4jy4dU9KqJ9zT1,https://api.spotify.com/v1/audio-analysis/3orRX2Ms4jy4dU9KqJ9zT1,180000,4,calm
35,0.293,0.0334,9,-31.694,0,0.0387,0.994,0.879,0.0955,0.198,107.68,audio_features,3rOhuafK8dRIjf2iDnn6yX,spotify:track:3rOhuafK8dRIjf2iDnn6yX,https://api.spotify.com/v1/tracks/3rOhuafK8dRIjf2iDnn6yX,https://api.spotify.com/v1/audio-analysis/3rOhuafK8dRIjf2iDnn6yX,183750,3,calm
36,0.456,0.0727,9,-31.034,0,0.0515,0.992,0.911,0.0839,0.233,126.074,audio_features,3PWqflZ9qblrg35dSnjOgQ,spotify:track:3PWqflZ9qblrg35dSnjOgQ,https://api.spotify.com/v1/tracks/3PWqflZ9qblrg35dSnjOgQ,https://api.spotify.com/v1/audio-analysis/3PWqflZ9qblrg35dSnjOgQ,170500,4,calm
37,0.394,0.0401,5,-24.916,0,0.0389,0.991,0.949,0.0964,0.371,146.212,audio_features,0iJhqtZ9CkBb1bdw2BKQ0Q,spotify:track:0iJhqtZ9CkBb1bdw2BKQ0Q,https://api.spotify.com/v1/tracks/0iJhqtZ9CkBb1bdw2BKQ0Q,https://api.spotify.com/v1/audio-analysis/0iJhqtZ9CkBb1bdw2BKQ0Q,181793,3,calm
38,0.243,0.0246,7,-29.454,1,0.0396,0.992,0.875,0.113,0.214,168.098,audio_features,69ZVTxad3rNnwZPwMOk9yX,spotify:track:69ZVTxad3rNnwZPwMOk9yX,https://api.spotify.com/v1/tracks/69ZVTxad3rNnwZPwMOk9yX,https://api.spotify.com/v1/audio-analysis/69ZVTxad3rNnwZPwMOk9yX,136000,4,calm
39,0.454,0.0748,1,-25.16,1,0.0303,0.989,0.936,0.108,0.486,84.727,audio_features,0diC07Eo4mC897aC81dXhL,spotify:track:0diC07Eo4mC897aC81dXhL,https://api.spotify.com/v1/tracks/0diC07Eo4mC897aC81dXhL,https://api.spotify.com/v1/audio-analysis/0diC07Eo4mC897aC81dXhL,135326,4,calm
40,0.221,0.0146,9,-28.303,1,0.05,0.995,0.947,0.104,0.149,46.699,audio_features,2CoBu5GndGDiqwHiBUp3ZT,spotify:track:2CoBu5GndGDiqwHiBUp3ZT,https://api.spotify.com/v1/tracks/2CoBu5GndGDiqwHiBUp3ZT,https://api.spotify.com/v1/audio-analysis/2CoBu5GndGDiqwHiBUp3ZT,191614,4,calm
41,0.439,0.034,3,-29.087,1,0.0533,0.983,0.91,0.106,0.0633,96.76,audio_features,5PaxL9G0j505GkNvmb4r4x,spotify:track:5PaxL9G0j505GkNvmb4r4x,https://api.spotify.com/v1/tracks/5PaxL9G0j505GkNvmb4r4x,https://api.spotify.com/v1/audio-analysis/5PaxL9G0j505GkNvmb4r4x,135000,4,calm
42,0.45,0.0528,10,-25.25,1,0.0425,0.979,0.935,0.11,0.102,68.244,audio_features,2Fw8qNX783GsOjRGPF4Diq,spotify:track:2Fw8qNX783GsOjRGPF4Diq,https://api.spotify.com/v1/tracks/2Fw8qNX783GsOjRGPF4Diq,https://api.spotify.com/v1/audio-analysis/2Fw8qNX783GsOjRGPF4Diq,243000,4,calm
43,0.499,0.0494,7,-25.632,0,0.0409,0.987,0.94,0.107,0.265,122.134,audio_features,4RcazdOk2fclED0uZ1S2K9,spotify:track:4RcazdOk2fclED0uZ1S2K9,https://api.spotify.com/v1/tracks/4RcazdOk2fclED0uZ1S2K9,https://api.spotify.com/v1/audio-analysis/4RcazdOk2fclED0uZ1S2K9,159414,4,calm
44,0.345,0.0303,5,-30.848,0,0.0426,0.991,0.939,0.106,0.242,126.968,audio_features,0ptKkh5g9jnbLnNQjbpBTs,spotify:track:0ptKkh5g9jnbLnNQjbpBTs,https://api.spotify.com/v1/tracks/0ptKkh5g9jnbLnNQjbpBTs,https://api.spotify.com/v1/audio-analysis/0ptKkh5g9jnbLnNQjbpBTs,127500,3,calm
